age,annual_income,num_bank_accounts,num_credit_cards,interest_rate,num_loans,delay_from_due_date_days,num_delayed_payments,credit_card_utilization,credit_history_age_months,outstanding_debt,debt_to_income_ratio,credit_score_class
49,126625.91,8,10,17.47,0,7,2,0.5615,255,7598.7,6.0,2
58,85839.31,3,6,16.39,6,0,2,0.7442,320,23608.5,27.5,2
20,119657.95,9,5,16.48,3,2,2,0.8251,213,27556.95,23.03,2
45,46647.46,1,3,22.67,3,0,2,0.85,114,7246.73,15.54,0
27,61586.31,5,3,24.43,6,9,2,0.5166,301,28676.4,46.56,1
68,19064.02,3,11,18.55,4,3,3,0.4071,66,33537.9,175.92,0
52,144801.46,6,9,34.06,3,5,2,0.5545,127,21639.54,14.94,1
46,105162.17,2,4,7.52,2,5,1,0.4119,244,27512.79,26.16,2
32,140982.69,9,9,15.41,1,9,1,0.2666,111,18733.92,13.29,2
50,50842.02,6,4,17.57,0,0,1,0.3415,284,21014.0,41.33,2
24,97547.59,7,2,5.51,5,5,6,0.2595,41,664.66,0.68,0
29,106597.5,5,4,15.95,4,4,3,0.2925,43,18445.2,17.3,1
66,57869.21,9,6,13.21,3,0,1,0.1342,77,20229.62,34.96,1
47,129494.75,1,6,20.18,1,1,4,0.4338,61,23517.65,18.16,1
38,142866.8,5,5,15.09,5,1,4,0.2618,172,6094.79,4.27,2
48,134455.44,6,1,26.79,2,0,2,0.4535,226,8599.82,6.4,2
41,114774.04,7,3,20.3,3,2,6,0.763,81,26508.96,23.1,1
37,52457.73,4,5,8.89,3,0,4,0.4535,215,6033.83,11.5,2
54,53018.17,1,6,27.5,0,4,1,0.9092,216,14677.71,27.68,0
21,145053.64,8,1,7.98,2,1,6,0.1831,233,8917.06,6.15,2
45,16388.41,4,9,30.17,2,1,3,0.8152,230,19172.41,116.99,0
61,111666.75,3,3,32.94,4,12,2,0.2734,259,34543.11,30.93,2
37,110343.23,7,10,14.67,5,3,2,0.8905,161,29850.92,27.05,1
41,99063.09,2,3,32.78,0,1,2,0.2544,154,9577.71,9.67,1
67,148664.69,8,11,28.79,4,4,4,0.7223,323,13027.69,8.76,2
66,57103.72,6,2,32.67,0,1,4,0.1059,284,32168.45,56.33,1
68,60896.2,7,8,24.99,2,0,3,0.6168,236,31460.67,51.66,1
49,25656.82,5,3,12.07,0,0,5,0.2468,195,5786.38,22.55,2
58,74777.75,9,6,31.84,0,15,2,0.6532,230,29058.64,38.86,0
53,50241.55,5,2,10.53,0,6,2,0.6222,70,10556.76,21.01,1
51,61357.2,5,7,11.39,7,8,4,0.8813,113,19124.35,31.17,0
53,127667.19,3,4,13.13,1,19,3,0.614,85,377.42,0.3,1
19,141290.41,1,9,14.13,1,13,3,0.4174,138,34950.94,24.74,1
32,40073.96,2,10,20.43,5,6,3,0.2242,179,26686.16,66.59,0
51,65288.71,8,9,26.4,5,5,3,0.6417,69,8612.31,13.19,0
53,140365.13,1,7,32.79,6,2,3,0.1547,215,23996.06,17.1,2
23,23344.14,7,8,7.65,2,0,3,0.7957,302,10407.1,44.58,0
56,27468.67,5,3,33.63,0,4,3,0.2726,103,3313.06,12.06,0
59,36976.78,3,11,32.64,2,4,2,0.5217,177,15000.79,40.57,0
68,95353.73,7,5,6.62,1,15,2,0.5864,94,21557.42,22.61,0
68,35313.76,9,2,15.81,7,2,2,0.3762,231,3324.26,9.41,1
29,145690.31,2,10,29.39,0,5,3,0.6475,148,18240.54,12.52,1
20,75306.46,8,7,23.35,4,4,3,0.2752,201,18117.28,24.06,1
62,82704.92,9,8,28.37,1,0,5,0.0812,184,22076.85,26.69,2
35,48298.91,3,9,26.57,1,4,3,0.9133,59,8713.67,18.04,0
57,78579.63,2,11,19.9,1,3,2,0.338,201,918.32,1.17,2
38,104358.34,7,11,6.24,6,3,5,0.6921,222,11505.04,11.02,1
32,116408.91,5,7,22.53,0,3,1,0.5068,338,14070.63,12.09,2
50,116772.19,5,10,6.46,5,0,2,0.6521,303,22323.79,19.12,2
52,93015.3,5,10,23.11,3,3,5,0.1498,30,32569.98,35.02,0
43,137088.57,4,8,29.01,4,4,3,0.517,72,7277.82,5.31,0
25,125350.06,5,9,22.55,4,3,2,0.403,168,24119.21,19.24,2
53,117201.5,4,6,34.91,2,3,3,0.4567,117,3589.55,3.06,1
65,22506.75,6,10,18.68,0,0,2,0.9196,334,6833.64,30.36,1
47,15928.52,4,2,27.46,5,1,2,0.1727,211,17917.88,112.49,0
40,43680.38,2,2,25.02,1,1,3,0.7292,142,24851.54,56.89,0
59,104575.69,9,4,34.74,3,2,2,0.3473,284,30078.19,28.76,2
61,70511.66,2,9,26.4,0,4,6,0.3113,170,26087.84,37.0,1
31,69324.85,9,7,9.92,0,9,2,0.2937,276,734.28,1.06,2
31,134419.23,6,2,33.67,6,0,4,0.3639,233,24000.81,17.86,2
19,135900.98,9,8,25.03,5,0,2,0.3714,132,28898.09,21.26,1
54,137738.66,9,11,6.78,3,2,5,0.2937,275,18488.57,13.42,2
22,57373.54,3,7,24.73,1,2,0,0.6507,313,33802.83,58.92,1
55,108292.53,1,9,31.49,0,4,3,0.0929,253,350.07,0.32,2
62,51670.48,1,8,22.31,4,8,2,0.3491,345,28689.3,55.52,1
58,40732.33,3,3,15.62,7,8,2,0.3022,41,11851.73,29.1,0
64,39925.38,5,1,29.63,4,0,2,0.7263,160,22835.65,57.2,0
31,61184.53,3,2,28.48,3,13,2,0.1818,150,24333.17,39.77,0
56,73044.28,9,2,21.33,7,0,2,0.8966,265,10857.47,14.86,1
42,127178.14,9,4,9.63,1,5,2,0.2035,24,34840.77,27.4,1
37,31185.3,3,6,12.53,3,5,3,0.383,63,3793.1,12.16,1
19,114214.99,3,4,27.15,0,5,2,0.2297,268,5664.61,4.96,2
56,86746.41,5,9,29.18,6,1,3,0.308,41,31248.27,36.02,0
23,53872.62,2,4,13.38,6,2,5,0.7349,216,4347.46,8.07,1
34,81530.64,6,6,16.04,4,3,3,0.4788,337,13468.76,16.52,2
42,55492.18,7,6,7.33,6,1,0,0.1963,153,25713.35,46.34,1
45,95471.06,9,10,26.4,2,0,3,0.092,107,27743.92,29.06,1
19,73568.93,6,11,5.11,3,4,3,0.2569,81,33422.49,45.43,1
52,37194.75,3,10,6.4,6,3,4,0.901,73,27677.17,74.41,0
54,30738.72,5,1,5.13,2,5,5,0.8108,71,29589.73,96.26,0
22,88803.92,4,8,24.36,2,0,2,0.4462,308,33238.28,37.43,2
18,136825.76,5,3,17.52,5,9,1,0.4838,227,19468.33,14.23,2
57,61434.29,8,6,13.93,4,0,2,0.8594,156,12151.48,19.78,1
29,113955.01,8,3,32.38,3,11,0,0.5822,279,26704.14,23.43,1
53,103919.28,6,11,10.78,2,2,3,0.8427,283,5891.25,5.67,2
62,140759.91,1,2,16.68,0,3,1,0.4927,73,2574.46,1.83,2
40,125832.44,8,5,33.21,6,11,5,0.2301,240,27529.51,21.88,1
64,91491.71,8,1,17.81,5,1,3,0.7033,208,33283.36,36.38,1
48,103699.12,2,9,21.64,1,1,2,0.5238,238,15597.15,15.04,2
28,136282.17,4,11,7.41,6,2,2,0.6516,168,5807.44,4.26,2
27,68935.04,2,7,28.7,6,1,6,0.1915,103,17496.33,25.38,1
20,59117.29,4,3,17.68,6,3,4,0.6328,14,13887.46,23.49,0
31,16459.5,7,4,29.02,5,1,4,0.394,254,13162.09,79.97,0
33,126584.4,9,6,12.61,1,9,3,0.3488,232,22057.21,17.42,2
27,123132.39,8,3,17.67,4,4,3,0.6543,246,6280.8,5.1,2
46,29101.36,9,7,28.6,3,0,1,0.583,80,13440.76,46.19,0
27,92875.75,8,6,34.22,3,8,1,0.6342,22,30429.95,32.76,0
29,77637.53,2,9,6.79,1,2,1,0.9188,56,25592.35,32.96,0
47,31025.73,7,5,29.37,7,1,0,0.6811,233,2134.48,6.88,1
58,147376.71,2,4,14.02,6,2,3,0.6268,199,18083.85,12.27,2
18,43983.94,2,3,21.52,0,4,2,0.6022,285,3377.08,7.68,1
22,24076.61,4,10,13.7,1,2,2,0.4088,243,33520.88,139.23,0
37,95304.4,1,1,23.4,1,4,1,0.8053,276,8713.49,9.14,1
25,114747.0,5,3,15.61,3,0,3,0.3928,162,32655.21,28.46,1
60,19379.87,6,3,15.01,2,17,2,0.6802,259,29223.49,150.79,0
29,103926.88,9,7,6.14,0,6,1,0.3138,313,19387.48,18.65,2
18,86859.4,8,7,9.41,3,1,3,0.183,315,11903.4,13.7,2
37,28940.78,2,1,32.51,5,6,7,0.1668,319,30056.54,103.86,0
45,38290.72,1,3,34.95,1,4,1,0.6211,306,5516.87,14.41,1
60,91676.53,2,8,28.42,7,0,2,0.3452,123,6463.1,7.05,1
54,55008.28,7,9,13.6,2,0,2,0.2975,338,8020.35,14.58,2
64,141672.62,4,7,17.07,0,0,4,0.5829,55,20999.85,14.82,1
54,125529.93,5,7,27.19,4,8,3,0.0731,283,11138.52,8.87,2
29,147781.57,7,11,34.06,0,4,3,0.2716,57,34623.51,23.43,0
54,50055.56,3,8,18.66,0,1,2,0.3565,186,6989.93,13.96,1
66,145912.69,2,6,29.89,6,0,4,0.6875,36,28235.23,19.35,1
66,73216.57,7,11,34.25,1,3,6,0.5405,332,3535.1,4.83,2
61,61915.04,5,3,31.2,1,3,3,0.8204,251,12499.94,20.19,0
45,21797.19,1,1,11.81,4,6,5,0.3511,95,8682.94,39.84,0
64,22123.31,1,7,5.24,4,17,3,0.3168,36,34193.89,154.56,0
32,108421.52,9,1,19.76,4,2,3,0.0799,107,1095.42,1.01,2
23,76820.41,5,1,20.94,3,2,1,0.9065,235,25314.1,32.95,1
61,45580.42,1,9,11.04,3,2,4,0.5013,102,8820.73,19.35,1
37,97885.99,7,10,13.54,1,8,2,0.5023,72,28431.45,29.05,0
67,49135.85,9,7,27.95,1,0,7,0.8811,197,11030.61,22.45,0
31,92980.29,1,11,19.11,4,2,4,0.3109,216,6717.49,7.22,2
19,63493.18,4,4,14.52,3,6,2,0.3489,142,24317.79,38.3,1
26,126179.55,3,6,23.68,2,0,0,0.6407,344,9163.66,7.26,2
54,125793.98,5,1,24.58,3,1,4,0.7567,189,17097.03,13.59,1
37,79442.3,7,7,28.08,1,5,4,0.6794,61,4777.36,6.01,0
43,62360.58,8,6,9.7,3,1,3,0.7598,255,25416.01,40.76,1
46,63945.57,2,4,27.25,1,1,3,0.5676,287,14357.9,22.45,1
18,123771.46,7,7,22.98,4,3,3,0.8265,65,5092.18,4.11,0
52,59304.23,1,3,6.73,6,2,4,0.5451,133,26007.51,43.85,1
23,43223.02,7,1,28.32,4,0,1,0.2564,210,3797.0,8.78,2
54,26432.93,8,4,16.49,4,13,3,0.5375,219,20203.75,76.43,0
22,78003.57,2,3,14.91,2,0,1,0.6917,132,21340.48,27.36,1
50,80087.83,9,1,18.44,6,6,2,0.6382,77,32576.2,40.68,0
66,128522.68,1,2,15.39,2,0,1,0.2687,221,5454.12,4.24,2
68,44867.22,6,11,15.15,1,3,4,0.087,95,22936.45,51.12,0
31,66433.82,1,5,29.24,0,0,2,0.2772,319,13450.75,20.25,2
29,124134.77,3,8,8.74,5,0,2,0.9356,238,14148.34,11.4,2
59,126189.19,6,1,34.12,2,0,2,0.216,238,17663.52,14.0,2
37,66922.5,3,4,21.65,1,3,4,0.4679,68,8335.7,12.46,0
67,76981.74,8,4,10.49,6,3,5,0.6245,252,16249.18,21.11,1
41,55943.6,5,5,8.94,3,0,4,0.8415,140,24102.25,43.08,0
60,140894.91,2,7,22.75,6,19,6,0.7342,7,16107.53,11.43,0
51,31016.91,4,8,23.99,4,1,4,0.8681,166,1679.29,5.41,1
42,141056.17,9,6,6.59,4,3,3,0.5939,145,9172.35,6.5,2
67,107321.97,4,1,12.29,4,1,7,0.8288,309,12430.82,11.58,2
46,86762.24,8,7,28.86,1,3,2,0.2875,314,12544.3,14.46,2
56,19408.97,5,3,6.49,4,7,5,0.4375,207,3019.04,15.55,1
48,79205.49,1,6,30.65,2,3,4,0.8094,130,15845.06,20.0,0
64,70045.99,7,8,24.74,3,1,6,0.343,352,24279.83,34.66,2
60,36764.54,3,7,18.03,4,1,5,0.8341,87,1893.79,5.15,0
67,103615.3,8,10,15.39,1,7,4,0.3768,329,26332.16,25.41,1
40,146105.37,3,6,5.58,3,0,3,0.3771,169,33437.66,22.89,2
61,90895.49,1,9,29.76,4,2,2,0.3281,355,524.97,0.58,2
55,111491.69,5,9,9.28,0,0,2,0.5422,245,6940.49,6.23,2
37,24240.81,2,1,14.29,7,1,4,0.1662,218,19113.37,78.85,1
40,71385.04,4,1,22.07,4,0,2,0.0829,154,7788.12,10.91,2
62,30708.4,1,1,12.38,5,10,1,0.8577,77,26808.99,87.3,0
69,97727.44,9,8,19.91,6,6,2,0.886,108,11062.27,11.32,1
33,141695.09,6,10,29.28,2,4,2,0.1186,188,10418.16,7.35,2
67,104339.99,8,7,19.12,3,1,5,0.5447,189,232.15,0.22,1
59,25368.41,4,3,33.47,2,3,6,0.5357,18,9600.39,37.84,0
25,62879.94,9,2,30.43,0,3,6,0.3852,237,7774.93,12.36,1
67,89339.56,2,4,14.99,0,4,1,0.562,155,12144.79,13.59,1
38,69433.05,9,3,17.0,5,0,1,0.4623,268,5338.45,7.69,2
18,127541.94,5,7,17.7,2,18,4,0.4907,29,20893.77,16.38,0
25,124980.59,6,10,23.79,3,3,6,0.7298,194,8508.21,6.81,1
46,97597.19,3,8,13.6,0,13,2,0.5234,138,29144.93,29.86,0
49,65416.82,4,6,34.08,7,0,6,0.3413,55,10102.62,15.44,0
55,49470.41,6,3,23.26,0,1,6,0.5733,188,7538.26,15.24,1
22,29293.03,7,6,16.98,4,0,8,0.6267,31,2174.95,7.42,0
64,62911.19,1,2,24.35,5,7,1,0.6461,143,25948.75,41.25,0
39,70778.29,7,7,16.86,6,1,4,0.6065,16,17885.64,25.27,0
64,106236.09,1,11,29.53,1,9,5,0.6481,301,4159.65,3.92,1
51,103851.58,5,10,22.04,6,8,2,0.3291,107,7902.45,7.61,1
18,24464.6,6,7,6.26,7,5,1,0.4515,16,34955.42,142.88,0
43,68360.01,2,4,10.3,6,5,1,0.6518,117,28249.8,41.33,1
60,39540.15,9,8,30.95,7,6,3,0.7289,99,12375.46,31.3,0
27,36169.72,6,4,21.89,0,5,2,0.4407,265,19080.91,52.75,1
47,126685.79,7,7,33.51,3,2,5,0.3788,263,14677.4,11.59,2
67,20658.55,8,4,7.17,3,5,2,0.6943,172,1466.36,7.1,1
35,71589.69,1,5,13.86,4,11,4,0.25,214,27297.96,38.13,1
34,37707.49,8,7,10.81,7,2,4,0.0585,50,25151.12,66.7,0
43,133709.58,4,10,21.62,3,14,3,0.474,335,14426.32,10.79,2
25,90200.47,8,3,16.48,4,0,3,0.206,210,29637.22,32.86,2
64,46236.39,6,10,9.72,0,2,4,0.3905,47,18808.92,40.68,0
57,82827.68,9,5,24.28,0,0,3,0.3121,290,2469.25,2.98,2
66,113750.66,4,11,21.09,6,0,2,0.7495,105,9227.34,8.11,1
29,144345.93,2,3,13.24,0,8,3,0.3483,277,16269.69,11.27,2
44,44760.21,2,5,19.39,0,12,4,0.6266,11,3800.03,8.49,0
25,134634.54,5,3,27.37,7,7,0,0.6565,47,20073.63,14.91,1
42,141131.06,9,11,11.16,1,18,1,0.4608,258,4395.77,3.11,2
63,138716.77,3,10,13.79,5,1,0,0.123,81,7177.68,5.17,2
21,100780.94,8,11,15.38,6,0,3,0.6803,47,31310.63,31.07,0
50,100025.79,4,7,27.4,6,3,1,0.1177,356,34993.47,34.98,2
18,69433.44,6,1,30.41,5,8,5,0.1393,273,19348.82,27.87,2
36,116573.71,6,9,16.29,1,0,3,0.2264,222,21763.77,18.67,2
48,86724.69,3,9,13.9,0,27,1,0.3023,69,27950.6,32.23,0
33,106454.14,5,5,31.68,3,4,4,0.8118,184,24425.65,22.94,1
31,72841.82,3,9,34.98,4,19,4,0.6574,34,6549.84,8.99,0
65,113752.02,1,10,25.11,6,2,4,0.3985,280,14526.17,12.77,2
22,126303.65,7,6,34.7,5,3,4,0.9308,221,18822.05,14.9,1
58,34768.89,4,5,24.8,2,6,5,0.2692,358,12717.98,36.58,1
43,127445.51,7,3,27.0,4,7,3,0.5988,306,6328.49,4.97,2
45,87940.03,3,11,16.66,2,1,4,0.8125,59,25816.74,29.36,0
19,129029.9,5,11,17.99,2,13,5,0.7718,85,7119.85,5.52,0
67,73225.73,5,8,9.32,7,10,3,0.1313,199,9264.91,12.65,2
23,66170.47,2,4,29.68,6,0,3,0.6775,205,10170.88,15.37,1
26,138533.2,2,10,32.93,0,0,3,0.2821,18,5829.92,4.21,1
50,48907.85,4,3,23.7,7,3,5,0.3702,227,29764.4,60.86,0
58,128968.66,4,6,15.31,2,3,5,0.4901,198,21449.45,16.63,2
42,80342.78,4,8,9.62,0,6,2,0.7617,332,29249.23,36.41,2
65,84402.88,6,9,12.95,1,0,3,0.1996,245,17381.78,20.59,2
30,56643.22,2,6,12.66,3,5,4,0.1477,275,18280.79,32.27,2
26,92360.7,6,5,23.41,2,4,1,0.1881,303,21641.83,23.43,2
30,58903.51,7,11,33.35,6,1,7,0.2464,104,13108.0,22.25,0
48,20301.37,3,2,6.45,3,3,2,0.1036,225,17481.13,86.11,0
58,51719.81,8,2,5.03,0,1,1,0.8837,337,19232.65,37.19,1
28,15861.17,2,9,23.01,2,0,1,0.3372,109,33383.28,210.47,0
21,147077.9,8,2,13.52,4,4,1,0.2093,70,30925.2,21.03,1
51,145375.87,5,2,31.42,7,18,3,0.6241,150,4697.76,3.23,1
55,68345.97,2,3,14.82,6,1,4,0.7583,43,1636.63,2.39,0
63,113330.07,7,3,13.69,1,2,5,0.7279,33,23875.62,21.07,0
21,61683.82,2,4,13.09,5,1,5,0.6968,294,1912.11,3.1,1
55,105597.58,6,7,9.35,1,1,5,0.0955,242,2300.22,2.18,2
36,123733.06,3,9,22.45,7,2,2,0.7539,131,5742.37,4.64,1
23,142812.09,9,2,10.05,2,6,5,0.5017,331,12439.41,8.71,2
51,69028.66,3,4,17.74,7,0,5,0.6342,90,15337.86,22.22,0
35,120745.23,3,9,18.83,6,15,2,0.9108,242,18274.36,15.13,1
30,50900.34,5,2,5.61,1,0,1,0.7796,251,34731.63,68.23,1
58,148694.86,7,10,5.5,5,10,5,0.7928,271,13606.1,9.15,2
40,18478.9,8,11,20.61,4,11,7,0.2133,254,8647.81,46.8,0
36,96476.39,7,1,25.88,3,3,3,0.4788,297,20218.78,20.96,2
62,104033.31,9,10,33.26,7,0,2,0.9044,210,7687.25,7.39,1
28,107886.15,5,8,10.37,4,4,7,0.5744,233,32930.91,30.52,1
18,31252.32,3,9,8.1,1,4,2,0.1423,245,9222.05,29.51,2
41,141701.52,6,7,6.56,5,9,2,0.7086,78,34649.71,24.45,1
24,39459.74,5,8,18.08,3,4,1,0.0886,164,14769.65,37.43,1
42,99071.71,4,4,23.69,6,2,5,0.7181,217,28481.47,28.75,1
38,45061.27,2,4,30.22,5,9,1,0.8418,141,22760.16,50.51,0
32,56474.22,7,2,25.48,4,19,0,0.4327,288,32685.6,57.88,0
18,88771.9,5,8,11.25,0,5,2,0.4223,169,21964.86,24.74,1
29,71321.11,4,11,18.85,0,10,3,0.3238,142,20426.39,28.64,1
24,36630.46,8,2,32.31,3,4,2,0.8392,176,22919.27,62.57,0
32,38076.41,9,9,14.8,7,5,4,0.543,157,27569.0,72.4,0
38,71449.55,9,4,19.96,3,5,2,0.5713,170,31479.69,44.06,0
36,117233.2,3,1,33.76,3,6,5,0.6455,302,9485.16,8.09,2
46,136225.23,3,4,27.04,0,1,1,0.3202,109,7190.87,5.28,2
42,26357.23,5,3,27.43,4,4,3,0.4395,227,1395.37,5.29,1
50,68069.03,5,6,12.57,7,4,1,0.7174,287,13078.76,19.21,1
66,28533.15,2,7,17.44,3,1,2,0.9369,134,29647.24,103.9,0
49,17239.98,1,8,7.47,0,2,2,0.0809,225,2631.04,15.26,1
66,104332.02,8,2,23.2,3,7,5,0.0884,178,18940.5,18.15,2
52,96330.67,3,6,8.11,3,4,2,0.4353,353,24378.64,25.31,2
61,37007.58,1,6,30.08,7,0,5,0.6437,101,29322.49,79.23,0
55,46564.73,1,10,29.44,7,9,2,0.3977,57,20503.38,44.03,0
43,18200.55,2,5,21.01,5,10,2,0.9497,99,6683.94,36.72,0
28,127717.87,6,10,9.23,3,3,2,0.2258,69,33765.86,26.44,1
52,146583.23,6,10,5.77,0,1,1,0.0571,26,3493.87,2.38,2
25,33287.04,3,7,28.9,4,14,3,0.2211,111,26961.19,81.0,0
63,46249.15,4,3,23.0,0,10,5,0.8482,341,3212.26,6.95,1
31,132235.29,2,4,26.33,0,1,8,0.1806,205,5190.98,3.93,2
27,140072.61,2,10,14.11,3,0,2,0.4811,337,31457.9,22.46,2
19,71649.7,7,9,20.28,5,2,3,0.4273,357,26407.0,36.86,2
63,21834.03,1,4,27.42,2,5,0,0.6492,286,12919.69,59.17,0
26,20317.9,7,3,18.88,6,0,3,0.0991,287,22427.61,110.38,0
20,92483.23,1,2,23.04,2,3,1,0.6429,105,16112.2,17.42,1
38,68040.84,6,5,28.69,2,2,1,0.3693,342,2515.51,3.7,2
43,18868.08,3,4,11.46,0,11,2,0.8834,32,25295.24,134.06,0
25,93739.07,8,8,6.98,3,2,3,0.814,250,26761.3,28.55,2
65,16525.84,6,7,20.95,7,3,5,0.4096,68,30905.48,187.01,0
19,121295.21,2,6,6.86,6,15,2,0.9436,347,19014.18,15.68,2
23,56368.43,8,11,28.0,2,1,3,0.0967,43,23625.2,41.91,0
45,20434.83,5,2,26.58,1,1,1,0.7598,307,15444.15,75.58,0
46,94427.55,8,3,31.45,1,8,1,0.4405,132,11298.04,11.96,1
43,68687.4,8,10,24.19,1,1,5,0.44,76,14527.16,21.15,0
42,146463.06,6,9,7.02,4,8,0,0.2031,139,31928.98,21.8,2
29,88466.82,2,9,12.59,3,0,4,0.5134,258,5913.16,6.68,2
22,52157.29,8,5,29.24,0,0,5,0.1262,18,8847.79,16.96,0
51,110774.25,6,3,10.01,0,11,5,0.6049,179,21295.44,19.22,1
65,51651.42,6,2,25.95,3,3,4,0.2674,95,4246.59,8.22,1
54,137072.84,8,8,28.41,5,6,4,0.7024,294,31236.89,22.79,2
32,65587.47,1,6,14.9,7,1,2,0.5966,212,1843.83,2.81,2
61,89232.26,2,10,14.67,6,0,4,0.7218,67,26484.87,29.68,0
53,21827.37,9,11,21.73,5,9,1,0.7248,324,13205.74,60.5,0
32,72526.37,8,7,30.84,7,2,4,0.227,317,1980.56,2.73,2
60,127369.08,7,1,11.72,4,3,2,0.0506,44,29533.89,23.19,2
65,123762.59,7,1,33.24,3,0,4,0.3792,65,22488.02,18.17,1
40,45283.01,5,10,22.97,5,2,7,0.8772,110,508.28,1.12,0
23,45520.67,2,2,34.76,6,7,5,0.5701,244,9510.14,20.89,0
63,125336.22,6,10,7.69,4,8,2,0.7048,132,12451.19,9.93,1
67,140603.79,3,3,8.8,2,5,2,0.8416,88,11425.72,8.13,1
61,27873.72,4,1,29.8,2,5,2,0.8655,225,17542.3,62.93,0
60,75757.92,2,5,30.94,4,3,4,0.5261,110,18532.74,24.46,0
62,60556.33,2,3,18.36,7,3,2,0.5368,79,14007.04,23.13,0
38,132542.94,8,1,26.42,3,6,1,0.8158,140,11745.61,8.86,1
40,26275.86,8,8,31.03,2,1,1,0.7767,67,17753.44,67.57,0
60,43502.0,6,11,6.29,3,1,1,0.679,6,1369.82,3.15,0
33,116583.23,5,6,22.22,5,14,3,0.594,84,22653.02,19.43,0
64,21924.67,8,9,30.6,2,0,3,0.6055,70,21288.19,97.1,0
32,81492.28,4,3,16.94,6,0,2,0.3766,188,9916.85,12.17,2
42,74684.45,4,9,14.07,6,4,6,0.8068,71,6447.14,8.63,0
53,60144.16,5,9,28.87,5,6,3,0.606,328,2739.88,4.56,2
28,68267.26,1,1,15.07,6,3,2,0.2512,213,20639.56,30.23,1
68,86541.98,1,3,5.1,3,2,4,0.2659,59,19997.73,23.11,1
32,36784.59,2,6,33.79,7,19,2,0.8254,226,18759.47,51.0,0
21,92219.44,8,8,22.76,3,6,2,0.6131,241,34499.52,37.41,1
38,123733.36,7,4,29.59,7,8,4,0.4088,105,18697.74,15.11,1
30,117621.73,9,5,29.76,6,0,2,0.2184,108,25318.32,21.53,1
39,35776.49,5,9,6.99,1,1,5,0.5992,187,4129.56,11.54,1
36,35148.68,2,6,10.13,4,2,3,0.2159,113,10604.18,30.17,0
51,51203.54,7,7,14.33,7,1,4,0.4732,17,9785.54,19.11,0
31,63745.09,8,7,14.62,0,0,6,0.6598,348,20243.95,31.76,1
21,70141.5,7,4,24.76,4,1,3,0.5589,91,11712.3,16.7,1
65,106759.12,7,4,23.69,6,3,1,0.8799,293,22509.11,21.08,1
69,22651.86,5,4,19.84,3,5,3,0.0857,332,24215.12,106.9,0
63,19680.82,2,11,11.34,7,7,2,0.3018,219,1372.41,6.97,1
44,67907.93,6,5,16.46,3,0,4,0.1014,49,22463.57,33.08,0
46,109117.1,4,5,21.31,4,2,0,0.2251,327,4264.2,3.91,2
64,41113.77,2,8,19.04,7,0,4,0.1616,83,16386.71,39.86,1
45,101603.1,9,9,8.82,3,2,3,0.7094,60,25484.86,25.08,0
52,50076.8,7,2,24.49,5,2,2,0.3824,277,24676.41,49.28,1
25,134621.62,6,11,7.19,2,3,2,0.8825,349,10633.82,7.9,2
33,135918.14,5,7,16.35,3,11,3,0.071,76,9678.33,7.12,2
59,55133.77,3,1,26.3,7,8,3,0.6376,73,15519.88,28.15,0
53,46049.16,4,1,5.6,6,5,4,0.9235,185,6765.61,14.69,0
47,70526.04,3,4,22.1,6,10,4,0.2083,179,34119.53,48.38,0
35,47471.76,8,10,15.04,4,5,1,0.4482,174,12203.11,25.71,0
19,105771.82,3,7,5.26,4,8,5,0.6817,266,32320.17,30.56,1
66,126518.73,7,2,10.71,4,4,2,0.6198,130,31807.62,25.14,1
30,105867.44,7,11,33.23,6,3,1,0.5594,136,12896.74,12.18,1
21,126287.31,7,2,20.63,1,6,3,0.3441,239,9042.15,7.16,2
43,68593.94,7,1,34.92,7,0,4,0.7054,159,27025.08,39.4,0
42,36102.79,2,10,20.74,6,5,0,0.6379,335,8182.35,22.66,1
47,114623.38,3,2,21.32,5,13,4,0.1965,130,18339.37,16.0,1
28,63664.06,9,7,16.76,6,6,2,0.9177,359,4051.99,6.36,1
24,105621.56,3,9,14.3,5,0,5,0.5501,105,13630.44,12.9,1
48,51536.93,2,6,12.55,6,2,4,0.5229,58,2919.79,5.67,1
61,25966.0,9,10,15.3,6,8,3,0.8134,337,10063.7,38.76,0
27,148998.54,9,2,18.8,1,15,11,0.6264,133,23352.22,15.67,0
56,36087.2,4,10,10.76,5,2,1,0.117,19,34697.49,96.15,0
30,148436.83,9,10,11.75,1,9,1,0.5059,10,9067.3,6.11,1
48,146932.79,3,9,13.15,5,9,3,0.7525,255,16671.58,11.35,2
24,122165.44,7,7,18.48,1,0,2,0.68,32,15792.0,12.93,1
66,104022.1,7,11,24.58,1,9,5,0.9237,130,6608.55,6.35,0
59,93003.95,8,1,30.68,5,1,1,0.0724,34,21430.4,23.04,1
59,131923.71,4,9,13.61,1,4,1,0.2851,8,25419.73,19.27,2
53,54074.34,3,2,10.51,6,3,3,0.5442,233,5323.24,9.84,1
37,78136.96,3,4,16.37,5,5,2,0.6075,142,26547.94,33.98,0
21,98617.65,5,9,31.83,1,6,4,0.2969,262,24565.62,24.91,2
24,70510.71,1,4,5.3,6,2,2,0.7941,245,7067.53,10.02,2
18,72710.67,3,3,25.34,6,10,2,0.1979,284,22783.38,31.33,2
61,59588.43,6,1,19.31,4,8,3,0.0508,328,13899.77,23.33,2
